DateTime,EventType,Symbol,Timeframe,Price,Direction,Lot,PassCounter,BlockLot,BasketProfit,SessionActive,MarginFree,Notes
2026.09.10 08:34:55,ORDER_FILL,XAUUSD+,PERIOD_M1,4426.56,BUY,0.01,0,0.01,0.55,YES,520044.96,
2026.09.10 08:36:31,ORDER_FILL,XAUUSD+,PERIOD_M1,4426.76,BUY,0.01,0,0.01,-1.28,YES,520043.09,
2026.09.10 08:36:31,ORDER_FILL,XAUUSD+,PERIOD_M1,4427.03,BUY,0.01,0,0.01,-1.28,YES,520042.74,
2026.09.10 08:37:29,ORDER_FILL,XAUUSD+,PERIOD_M1,4427.55,BUY,0.01,0,0.01,0.11,YES,520029.16,
2026.09.10 08:37:29,ORDER_FILL,XAUUSD+,PERIOD_M1,4427.85,BUY,0.01,0,0.01,0.11,YES,520028.41,
2026.09.10 08:38:20,ORDER_FILL,XAUUSD+,PERIOD_M1,4425.76,SELL,0.01,0,0.01,0.00,YES,520035.01,
2026.09.10 08:38:20,ORDER_FILL,XAUUSD+,PERIOD_M1,4425.46,SELL,0.01,0,0.01,0.00,YES,520035.01,
2026.09.10 08:38:20,ORDER_FILL,XAUUSD+,PERIOD_M1,4425.16,SELL,0.01,0,0.01,0.00,YES,520035.01,
2026.09.10 08:39:57,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520066.25,
2026.09.10 08:40:14,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520066.25,
2026.09.10 08:40:14,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520066.25,
2026.09.10 08:41:51,ORDER_FILL,XAUUSD+,PERIOD_M1,4424.30,BUY,0.01,0,0.01,-0.17,YES,520058.45,
2026.09.10 08:42:42,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520075.38,
2026.09.10 08:42:42,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520075.38,
2026.09.10 08:42:42,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520075.38,
2026.09.10 08:42:42,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520075.38,
2026.09.10 08:44:54,ORDER_FILL,XAUUSD+,PERIOD_M1,4428.80,BUY,0.01,0,0.01,0.03,YES,520067.28,
2026.09.10 08:45:16,ORDER_FILL,XAUUSD+,PERIOD_M1,4429.61,BUY,0.01,0,0.01,-0.85,YES,520059.25,
2026.09.10 08:49:44,ORDER_FILL,XAUUSD+,PERIOD_M1,4427.93,SELL,0.01,0,0.01,-0.58,YES,520045.25,
2026.09.10 08:49:45,ORDER_FILL,XAUUSD+,PERIOD_M1,4427.89,SELL,0.01,0,0.01,2.05,YES,520045.27,
2026.09.10 08:49:45,ORDER_FILL,XAUUSD+,PERIOD_M1,4427.59,SELL,0.01,0,0.01,2.05,YES,520045.27,
2026.09.10 08:49:45,ORDER_FILL,XAUUSD+,PERIOD_M1,4427.29,SELL,0.01,0,0.01,2.05,YES,520045.27,
2026.09.10 08:49:48,ORDER_FILL,XAUUSD+,PERIOD_M1,4426.73,SELL,0.01,0,0.01,3.60,YES,520039.06,
2026.09.10 08:49:51,ORDER_FILL,XAUUSD+,PERIOD_M1,4426.43,SELL,0.01,0,0.01,4.64,YES,520026.15,
2026.09.10 08:49:52,ORDER_FILL,XAUUSD+,PERIOD_M1,4426.13,SELL,0.01,0,0.01,5.54,YES,520025.48,
2026.09.10 08:50:21,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520079.23,
2026.09.10 08:50:21,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520079.23,
2026.09.10 08:50:21,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520079.23,
2026.09.10 08:50:21,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520079.23,
2026.09.10 08:51:44,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520079.14,
2026.09.10 08:53:30,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.01,-1.26,YES,520067.36,
2026.09.10 08:53:39,ORDER_FILL,XAUUSD+,PERIOD_M1,4428.08,BUY,0.01,0,0.01,-1.26,YES,520066.89,
2026.09.10 08:55:35,ORDER_FILL,XAUUSD+,PERIOD_M1,4426.32,SELL,0.01,0,0.01,0.01,YES,520059.30,
2026.09.10 08:55:35,ORDER_FILL,XAUUSD+,PERIOD_M1,4426.26,SELL,0.01,0,0.01,0.01,YES,520059.32,
2026.09.10 08:55:37,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520074.42,
2026.09.10 08:56:19,ORDER_FILL,XAUUSD+,PERIOD_M1,4425.75,SELL,0.01,0,0.01,-0.18,YES,520066.61,
2026.09.10 08:58:37,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520076.18,
2026.09.10 08:58:37,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520076.18,
2026.09.10 08:58:37,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520076.18,
2026.09.10 09:03:33,ORDER_FILL,XAUUSD+,PERIOD_M1,4429.18,SELL,0.01,0,0.01,1.41,YES,520054.52,
2026.09.10 09:03:33,ORDER_FILL,XAUUSD+,PERIOD_M1,4428.88,SELL,0.01,0,0.01,1.41,YES,520054.58,
2026.09.10 09:03:34,ORDER_FILL,XAUUSD+,PERIOD_M1,4428.58,SELL,0.01,0,0.01,1.41,YES,520054.55,
2026.09.10 09:04:49,ORDER_FILL,XAUUSD+,PERIOD_M1,4427.12,SELL,0.01,0,0.01,-0.15,YES,520068.93,
2026.09.10 09:05:59,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520077.24,
2026.09.10 09:06:17,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520077.24,
2026.09.10 09:06:17,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520077.24,
2026.09.10 09:06:17,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520077.24,
2026.09.10 09:08:38,ORDER_FILL,XAUUSD+,PERIOD_M1,4423.44,SELL,0.01,0,0.01,-0.29,YES,520069.32,
2026.09.10 09:08:58,ORDER_FILL,XAUUSD+,PERIOD_M1,4424.66,BUY,0.01,1,0.01,-0.79,YES,520059.91,
2026.09.10 09:11:53,ORDER_FILL,XAUUSD+,PERIOD_M1,4422.25,SELL,0.01,0,0.01,-0.95,YES,520058.83,
2026.09.10 09:11:54,ORDER_FILL,XAUUSD+,PERIOD_M1,4422.21,SELL,0.01,0,0.01,-0.95,YES,520058.73,
2026.09.10 09:12:42,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520080.65,
2026.09.10 09:13:00,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520080.65,
2026.09.10 09:13:00,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520080.65,
2026.09.10 09:13:00,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520080.65,
2026.09.10 09:14:41,ORDER_FILL,XAUUSD+,PERIOD_M1,4418.86,SELL,0.01,0,0.01,0.08,YES,520061.77,
2026.09.10 09:16:37,ORDER_FILL,XAUUSD+,PERIOD_M1,4418.56,SELL,0.01,0,0.01,8.87,YES,520070.17,
2026.09.10 09:17:58,ORDER_FILL,XAUUSD+,PERIOD_M1,4413.12,SELL,0.01,0,0.01,-0.19,YES,520084.26,
2026.09.10 09:20:39,ORDER_FILL,XAUUSD+,PERIOD_M1,4413.19,SELL,0.01,0,0.00,-0.45,YES,520082.43,
2026.09.10 09:21:04,ORDER_FILL,XAUUSD+,PERIOD_M1,4413.11,SELL,0.01,0,0.01,0.01,YES,520075.30,
2026.09.10 09:21:25,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520090.83,
2026.09.10 09:21:25,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520090.83,
2026.09.10 09:23:06,ORDER_FILL,XAUUSD+,PERIOD_M1,4413.66,BUY,0.01,0,0.01,-1.26,YES,520065.25,
2026.09.10 09:23:06,ORDER_FILL,XAUUSD+,PERIOD_M1,4413.96,BUY,0.01,0,0.01,-1.26,YES,520064.63,
2026.09.10 09:23:06,ORDER_FILL,XAUUSD+,PERIOD_M1,4414.26,BUY,0.01,0,0.01,-1.26,YES,520064.68,
2026.09.10 09:24:08,ORDER_FILL,XAUUSD+,PERIOD_M1,4413.95,BUY,0.01,0,0.01,0.00,YES,520078.86,
2026.09.10 09:24:09,ORDER_FILL,XAUUSD+,PERIOD_M1,4414.25,BUY,0.01,0,0.01,0.14,YES,520071.48,
2026.09.10 09:24:10,ORDER_FILL,XAUUSD+,PERIOD_M1,4414.55,BUY,0.01,0,0.01,0.60,YES,520064.23,
2026.09.10 09:27:56,ORDER_FILL,XAUUSD+,PERIOD_M1,4415.51,BUY,0.01,0,0.01,-0.08,YES,520078.70,
2026.09.10 09:29:07,ORDER_FILL,XAUUSD+,PERIOD_M1,4417.39,BUY,0.01,0,0.01,0.00,YES,520077.33,
2026.09.10 09:29:07,ORDER_FILL,XAUUSD+,PERIOD_M1,4417.44,BUY,0.01,0,0.01,0.00,YES,520069.64,
2026.09.10 09:30:18,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520088.08,
2026.09.10 09:30:18,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520088.08,
2026.09.10 09:30:18,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520088.08,
2026.09.10 09:30:18,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520088.08,
2026.09.10 09:31:48,ORDER_FILL,XAUUSD+,PERIOD_M1,4417.02,SELL,0.01,0,0.01,-0.22,YES,520072.62,
2026.09.10 09:31:48,ORDER_FILL,XAUUSD+,PERIOD_M1,4416.72,SELL,0.01,0,0.01,-0.22,YES,520072.62,
2026.09.10 09:32:44,ORDER_FILL,XAUUSD+,PERIOD_M1,4416.21,SELL,0.01,0,0.01,0.00,YES,520081.31,
2026.09.10 09:32:44,ORDER_FILL,XAUUSD+,PERIOD_M1,4416.15,SELL,0.01,0,0.01,-0.09,YES,520073.83,
2026.09.10 09:32:47,ORDER_FILL,XAUUSD+,PERIOD_M1,4415.85,SELL,0.01,0,0.01,0.21,YES,520066.33,
2026.09.10 09:33:13,ORDER_FILL,XAUUSD+,PERIOD_M1,4415.55,SELL,0.01,0,0.01,-1.30,YES,520079.71,
2026.09.10 09:35:38,ORDER_FILL,XAUUSD+,PERIOD_M1,4415.46,SELL,0.01,0,0.00,0.14,YES,520080.18,
2026.09.10 09:35:41,ORDER_FILL,XAUUSD+,PERIOD_M1,4414.27,SELL,0.01,0,0.00,0.84,YES,520072.87,
2026.09.10 09:37:04,ORDER_FILL,XAUUSD+,PERIOD_M1,4414.46,BUY,0.01,0,0.01,0.00,YES,520080.04,
2026.09.10 09:37:05,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520087.73,
2026.09.10 09:38:48,ORDER_FILL,XAUUSD+,PERIOD_M1,4416.53,BUY,0.01,0,0.01,-0.16,YES,520079.95,
2026.09.10 09:39:08,ORDER_FILL,XAUUSD+,PERIOD_M1,4416.83,BUY,0.01,0,0.01,2.97,YES,520053.75,
2026.09.10 09:39:09,ORDER_FILL,XAUUSD+,PERIOD_M1,4417.13,BUY,0.01,0,0.01,2.97,YES,520053.67,
2026.09.10 09:40:08,ORDER_FILL,XAUUSD+,PERIOD_M1,4417.43,BUY,0.01,0,0.01,2.97,YES,520055.51,
2026.09.10 09:40:09,ORDER_FILL,XAUUSD+,PERIOD_M1,4417.73,BUY,0.01,0,0.01,2.97,YES,520056.18,
2026.09.10 09:40:10,ORDER_FILL,XAUUSD+,PERIOD_M1,4418.40,BUY,0.01,0,0.01,14.22,YES,520056.12,
2026.09.10 09:40:12,ORDER_FILL,XAUUSD+,PERIOD_M1,4420.33,BUY,0.01,0,0.01,14.32,YES,520049.12,
2026.09.10 09:41:22,ORDER_FILL,XAUUSD+,PERIOD_M1,4421.47,BUY,0.01,0,0.01,0.09,YES,520094.24,
2026.09.10 09:42:05,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520101.61,
2026.09.10 09:42:05,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520101.61,
2026.09.10 09:42:05,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520101.61,
2026.09.10 09:42:08,ORDER_FILL,XAUUSD+,PERIOD_M1,4421.86,BUY,0.01,0,0.01,0.00,YES,520093.98,
2026.09.10 09:43:20,ORDER_FILL,XAUUSD+,PERIOD_M1,4424.81,BUY,0.01,0,0.01,0.46,YES,520079.40,
2026.09.10 09:43:20,ORDER_FILL,XAUUSD+,PERIOD_M1,4425.11,BUY,0.01,0,0.01,0.46,YES,520079.31,
2026.09.10 09:43:20,ORDER_FILL,XAUUSD+,PERIOD_M1,4425.41,BUY,0.01,0,0.01,0.46,YES,520079.31,
2026.09.10 09:44:00,ORDER_FILL,XAUUSD+,PERIOD_M1,4425.41,BUY,0.01,0,0.01,4.59,YES,520094.97,
2026.09.10 09:44:00,ORDER_FILL,XAUUSD+,PERIOD_M1,4425.41,BUY,0.01,0,0.01,4.59,YES,520095.03,
2026.09.10 09:44:00,ORDER_FILL,XAUUSD+,PERIOD_M1,4425.41,BUY,0.01,0,0.01,4.59,YES,520095.03,
2026.09.10 09:44:21,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520102.62,
2026.09.10 09:46:19,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520104.11,
2026.09.10 09:46:19,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520104.11,
2026.09.10 09:46:19,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520104.11,
2026.09.10 09:48:55,ORDER_FILL,XAUUSD+,PERIOD_M1,4424.33,SELL,0.01,0,0.01,-0.47,YES,520096.02,
2026.09.10 09:50:34,ORDER_FILL,XAUUSD+,PERIOD_M1,4424.03,SELL,0.01,0,0.01,-1.17,YES,520093.75,
2026.09.10 09:55:02,ORDER_FILL,XAUUSD+,PERIOD_M1,4425.36,SELL,0.01,0,0.01,0.16,YES,520086.01,
2026.09.10 09:55:02,ORDER_FILL,XAUUSD+,PERIOD_M1,4425.06,SELL,0.01,0,0.01,0.16,YES,520086.03,
2026.09.10 09:55:10,ORDER_FILL,XAUUSD+,PERIOD_M1,4424.59,SELL,0.01,0,0.01,0.76,YES,520079.02,
2026.09.10 09:56:30,ORDER_FILL,XAUUSD+,PERIOD_M1,4424.59,SELL,0.01,0,0.00,-0.63,YES,520093.62,
2026.09.10 09:57:05,ORDER_FILL,XAUUSD+,PERIOD_M1,4425.42,BUY,0.01,0,0.01,-0.73,YES,520100.87,
2026.09.10 09:58:27,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520101.23,
2026.09.10 09:58:27,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520101.23,
2026.09.10 09:58:27,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520101.23,
2026.09.10 09:58:27,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520101.23,
2026.09.10 09:58:27,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520101.23,
2026.09.10 10:01:34,ORDER_FILL,XAUUSD+,PERIOD_M1,4423.71,SELL,0.01,0,0.00,8.48,YES,520087.98,
2026.09.10 10:01:38,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520111.78,
2026.09.10 10:01:38,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520111.78,
2026.09.10 10:02:25,ORDER_FILL,XAUUSD+,PERIOD_M1,4418.76,SELL,0.01,0,0.01,1.41,YES,520090.32,
2026.09.10 10:02:25,ORDER_FILL,XAUUSD+,PERIOD_M1,4418.46,SELL,0.01,0,0.01,1.41,YES,520090.32,
2026.09.10 10:02:25,ORDER_FILL,XAUUSD+,PERIOD_M1,4418.16,SELL,0.01,0,0.01,1.41,YES,520090.32,
2026.09.10 10:03:07,ORDER_FILL,XAUUSD+,PERIOD_M1,4417.59,SELL,0.01,0,0.01,5.49,YES,520063.70,
2026.09.10 10:03:07,ORDER_FILL,XAUUSD+,PERIOD_M1,4417.29,SELL,0.01,0,0.01,5.49,YES,520063.93,
2026.09.10 10:03:07,ORDER_FILL,XAUUSD+,PERIOD_M1,4416.99,SELL,0.01,0,0.01,5.49,YES,520063.34,
2026.09.10 10:03:07,ORDER_FILL,XAUUSD+,PERIOD_M1,4416.69,SELL,0.01,0,0.01,4.85,YES,520063.28,
2026.09.10 10:03:28,ORDER_FILL,XAUUSD+,PERIOD_M1,4416.39,SELL,0.01,0,0.01,4.17,YES,520047.36,
2026.09.10 10:03:28,ORDER_FILL,XAUUSD+,PERIOD_M1,4416.09,SELL,0.01,0,0.01,4.17,YES,520047.29,
2026.09.10 10:05:08,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520114.87,
2026.09.10 10:06:59,ORDER_FILL,XAUUSD+,PERIOD_M1,4414.65,SELL,0.01,0,0.01,0.00,YES,520099.64,
2026.09.10 10:06:59,ORDER_FILL,XAUUSD+,PERIOD_M1,4414.35,SELL,0.01,0,0.01,0.00,YES,520099.69,
2026.09.10 10:10:03,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520114.70,
2026.09.10 10:11:15,ORDER_FILL,XAUUSD+,PERIOD_M1,4415.70,BUY,0.01,0,0.00,-0.12,YES,520106.98,
2026.09.10 10:12:19,ORDER_FILL,XAUUSD+,PERIOD_M1,4415.87,BUY,0.01,0,0.01,-0.15,YES,520062.51,
2026.09.10 10:12:22,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520115.32,
2026.09.10 10:12:22,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520115.32,
2026.09.10 10:12:22,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520115.32,
2026.09.10 10:12:22,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520115.32,
2026.09.10 10:12:22,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520115.32,
2026.09.10 10:12:25,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520115.50,
2026.09.10 10:12:25,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520115.50,
2026.09.10 10:13:52,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520118.66,
2026.09.10 10:13:52,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520118.66,
2026.09.10 10:13:52,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520118.66,
2026.09.10 10:14:44,ORDER_FILL,XAUUSD+,PERIOD_M1,4413.52,SELL,0.01,0,0.01,0.00,YES,520111.03,
2026.09.10 10:14:44,ORDER_FILL,XAUUSD+,PERIOD_M1,4413.22,SELL,0.01,0,0.01,0.00,YES,520103.50,
2026.09.10 10:15:21,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520118.64,
2026.09.10 10:15:39,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520118.64,
2026.09.10 10:15:39,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520118.64,
2026.09.10 10:15:39,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520118.64,
2026.09.10 10:18:07,ORDER_FILL,XAUUSD+,PERIOD_M1,4413.07,SELL,0.01,0,0.01,0.00,YES,520110.94,
2026.09.10 10:18:30,ORDER_FILL,XAUUSD+,PERIOD_M1,4412.77,SELL,0.01,0,0.01,0.10,YES,520103.53,
2026.09.10 10:19:51,ORDER_FILL,XAUUSD+,PERIOD_M1,4412.66,SELL,0.01,0,0.01,-0.08,YES,520103.00,
2026.09.10 10:19:51,ORDER_FILL,XAUUSD+,PERIOD_M1,4412.36,SELL,0.01,0,0.01,-0.08,YES,520103.00,
2026.09.10 10:22:08,ORDER_FILL,XAUUSD+,PERIOD_M1,4412.06,SELL,0.01,0,0.01,0.80,YES,520076.41,
2026.09.10 10:22:10,ORDER_FILL,XAUUSD+,PERIOD_M1,4411.76,SELL,0.01,0,0.01,3.87,YES,520076.50,
2026.09.10 10:22:10,ORDER_FILL,XAUUSD+,PERIOD_M1,4411.46,SELL,0.01,0,0.01,3.87,YES,520076.50,
2026.09.10 10:22:10,ORDER_FILL,XAUUSD+,PERIOD_M1,4411.16,SELL,0.01,0,0.01,3.87,YES,520076.39,
2026.09.10 10:22:23,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520122.62,
2026.09.10 10:25:45,ORDER_FILL,XAUUSD+,PERIOD_M1,4410.48,SELL,0.01,0,0.01,-0.26,YES,520114.75,
2026.09.10 10:26:06,ORDER_FILL,XAUUSD+,PERIOD_M1,4410.18,SELL,0.01,0,0.01,-1.39,YES,520098.32,
2026.09.10 10:26:07,ORDER_FILL,XAUUSD+,PERIOD_M1,4409.88,SELL,0.01,0,0.01,-1.39,YES,520098.32,
2026.09.10 10:26:07,ORDER_FILL,XAUUSD+,PERIOD_M1,4409.58,SELL,0.01,0,0.01,-1.39,YES,520098.35,
2026.09.10 10:26:48,ORDER_FILL,XAUUSD+,PERIOD_M1,4409.56,SELL,0.01,0,0.01,0.01,YES,520113.47,
2026.09.10 10:27:32,ORDER_FILL,XAUUSD+,PERIOD_M1,4409.26,SELL,0.01,0,0.01,-2.97,YES,520095.37,
2026.09.10 10:27:32,ORDER_FILL,XAUUSD+,PERIOD_M1,4408.96,SELL,0.01,0,0.01,-2.97,YES,520095.34,
2026.09.10 10:30:11,ORDER_FILL,XAUUSD+,PERIOD_M1,4408.95,SELL,0.01,0,0.00,-1.86,YES,520095.04,
2026.09.10 10:30:11,ORDER_FILL,XAUUSD+,PERIOD_M1,4408.65,SELL,0.01,0,0.00,-1.86,YES,520095.06,
2026.09.10 10:30:11,ORDER_FILL,XAUUSD+,PERIOD_M1,4408.35,SELL,0.01,0,0.00,-1.86,YES,520095.04,
2026.09.10 10:30:33,ORDER_FILL,XAUUSD+,PERIOD_M1,4408.35,SELL,0.01,0,0.01,-2.34,YES,520039.27,
2026.09.10 10:30:33,ORDER_FILL,XAUUSD+,PERIOD_M1,4408.05,SELL,0.01,0,0.01,-2.34,YES,520039.27,
2026.09.10 10:30:33,ORDER_FILL,XAUUSD+,PERIOD_M1,4408.08,SELL,0.01,0,0.01,-2.34,YES,520039.45,
2026.09.10 10:31:41,ORDER_FILL,XAUUSD+,PERIOD_M1,4409.19,BUY,0.01,0,0.01,-1.58,YES,520098.37,
2026.09.10 10:31:41,ORDER_FILL,XAUUSD+,PERIOD_M1,4409.49,BUY,0.01,0,0.01,-1.58,YES,520098.37,
2026.09.10 10:32:24,ORDER_FILL,XAUUSD+,PERIOD_M1,4409.59,BUY,0.01,0,0.01,-2.32,YES,520074.16,
2026.09.10 10:32:24,ORDER_FILL,XAUUSD+,PERIOD_M1,4409.89,BUY,0.01,0,0.01,-2.32,YES,520074.00,
2026.09.10 10:32:25,ORDER_FILL,XAUUSD+,PERIOD_M1,4410.19,BUY,0.01,0,0.01,-2.32,YES,520074.00,
2026.09.10 10:33:28,ORDER_FILL,XAUUSD+,PERIOD_M1,4408.07,SELL,0.01,0,0.01,0.00,YES,520100.47,
2026.09.10 10:33:29,ORDER_FILL,XAUUSD+,PERIOD_M1,4407.77,SELL,0.01,0,0.01,0.10,YES,520092.99,
2026.09.10 10:34:42,ORDER_FILL,XAUUSD+,PERIOD_M1,4405.89,SELL,0.01,0,0.01,0.00,YES,520100.19,
2026.09.10 10:34:45,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520108.78,
2026.09.10 10:34:45,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520108.78,
2026.09.10 10:35:35,ORDER_FILL,XAUUSD+,PERIOD_M1,4406.66,BUY,0.01,0,0.01,-1.06,YES,520092.50,
2026.09.10 10:35:35,ORDER_FILL,XAUUSD+,PERIOD_M1,4406.96,BUY,0.01,0,0.01,-1.06,YES,520092.50,
2026.09.10 10:36:55,ORDER_FILL,XAUUSD+,PERIOD_M1,4407.26,BUY,0.01,0,0.01,-1.64,YES,520092.70,
2026.09.10 10:40:12,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.01,-0.35,YES,520089.20,
2026.09.10 10:40:12,ORDER_FILL,XAUUSD+,PERIOD_M1,4405.74,SELL,0.01,0,0.01,-0.35,YES,520089.20,
2026.09.10 10:40:52,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,YES,520103.97,
2026.09.10 10:40:59,ORDER_FILL,XAUUSD+,PERIOD_M1,4407.01,BUY,0.01,0,0.01,0.00,YES,520096.51,
2026.09.10 10:41:02,ORDER_FILL,XAUUSD+,PERIOD_M1,0.00,SELL,0.00,0,0.00,0.00,NO,520103.80,
2026.09.10 10:43:49,ORDER_FILL,XAUUSD+,PERIOD_M1,4406.80,BUY,0.01,0,0.01,0.46,YES,520081.48,
2026.09.10 10:43:50,ORDER_FILL,XAUUSD+,PERIOD_M1,4407.10,BUY,0.01,0,0.01,0.46,YES,520081.50,
2026.09.10 10:43:50,ORDER_FILL,XAUUSD+,PERIOD_M1,4407.40,BUY,0.01,0,0.01,0.46,YES,520081.50,
